Calendar Year,Year Built,Number of Buildings,Occupancy,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Natural Gas - Weather Normalized Site Natural Gas Intensity (therms/ft²),Green Power - Offsite (kWh),Green Power - Onsite and Offsite (kWh),Percent of Electricity that is Green Power,Multifamily Housing - Percent That Can Be Cooled,Multifamily Housing - Percent That Can Be Heated,"Multifamily Housing - Total Number of Residential Living Units Density (Number per 1,000 sq ft)","Multifamily Housing - Number of Residential Living Units in a High-Rise Building Density (Number per 1,000 sq ft)",Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building (5-9 Stories),"Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building Density (Number per 1,000 sq ft)",Water Use (All Water Sources) (kgal),Indoor Water Use (All Water Sources) (kgal),Number of Active Energy Meters - Total,Number of Active Energy Meters - Used to Compute Metrics,Number of Active Energy Meters - Not Used to Compute Metrics,Number of Active IT Meters,Aggregate Meter(s)-Electric – Number of Individual Meters Included,Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Latitude,Longitude,Community Board,Census Tract (2020),log_Largest Property Use Type - Gross Floor Area (ft²),log_Number of Buildings,log_National Median ENERGY STAR Score,log_Natural Gas Use (kBtu),log_Number of Active Energy Meters - Total,log_Number of Active Energy Meters - Used to Compute Metrics,log_Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,log_Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Borough_STATEN IS,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_Bar/Nightclub,Largest Property Use Type_Bowling Alley,Largest Property Use Type_College/University,Largest Property Use Type_Convention Center,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Fast Food Restaurant,Largest Property Use Type_Financial Office,Largest Property Use Type_Fire Station,Largest Property Use Type_Fitness Center/Health Club/Gym,Largest Property Use Type_Food Sales,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_Ice/Curling Rink,Largest Property Use Type_Indoor Arena,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Lifestyle Center,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Restaurant/Bar,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Other - Utility,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,"Largest Property Use Type_Personal Services (Health/Beauty, Dry Cleaning, etc.)",Largest Property Use Type_Police Station,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Prison/Incarceration,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Living Community,Largest Property Use Type_Single-Family Home,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Stadium (Open),Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Transportation Terminal/Station,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Vehicle Dealership,Largest Property Use Type_Vehicle Repair Services,Largest Property Use Type_Veterinary Office,Largest Property Use Type_Vocational School,Largest Property Use Type_Wastewater Treatment Plant,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type_Zoo
2022,1989,1.0,100,50.0,57.6,68.9,3.7,0.0,0.0,0.0,0.0,0.0,100.0,0.42979,0.42979,0.0,0.0,,,5.0,5.0,0.0,0.0,,,,40.795056,-73.976228,107.0,183.0,12.396610357095469,0.0,3.912023005428146,12.363076394339839,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1927,1.0,100,50.0,60.2,84.0,3.3,0.5,0.0,0.0,0.0,90.0,90.0,0.65428,0.65428,0.0,0.0,1887.9,1887.9,7.0,7.0,0.0,0.0,,,,40.776005,-73.957265,108.0,140.0,11.09317378810361,0.0,3.912023005428146,14.981843829611961,1.9459101490553132,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1966,1.0,100,50.0,92.5,84.7,5.8,0.7,0.0,0.0,0.0,100.0,100.0,0.95267,0.0,161.0,0.95267,5524.8,5524.8,4.0,4.0,0.0,0.0,,,,,,,,12.03764807672794,0.0,3.912023005428146,16.31173621375337,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1963,1.0,100,50.0,80.1,91.4,4.7,0.0,0.0,0.0,0.0,0.0,100.0,1.52074,1.52074,0.0,0.0,4884.8,4884.8,6.0,6.0,0.0,0.0,,,,40.759937,-73.966805,106.0,10803.0,11.594505451962652,0.0,3.912023005428146,12.173549453824613,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1930,1.0,100,50.0,29.1,90.0,1.4,0.3,0.0,0.0,0.0,,,,,,,217.2,217.2,5.0,5.0,0.0,0.0,,,,40.706829,-73.924798,304.0,447.0,10.165851817003619,0.0,3.912023005428146,13.762320729450154,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1987,1.0,100,50.0,76.0,74.4,6.4,0.6,0.0,0.0,0.0,0.0,100.0,0.93981,0.93981,0.0,0.0,4600.5,4600.5,6.0,6.0,0.0,0.0,,,,40.709709,-74.01656,101.0,31704.0,11.670313755218972,0.0,3.912023005428146,15.634966319339242,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1940,1.0,90,50.0,67.3,79.4,3.5,0.6,0.0,0.0,0.0,90.0,100.0,0.91963,0.91963,0.0,0.0,4882.5,4882.5,13.0,13.0,0.0,0.0,0.0,0.0,0.0,40.787659,-73.967611,107.0,173.0,11.83572609824155,0.0,3.912023005428146,15.8932896310086,2.5649493574615367,2.5649493574615367,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1980,1.0,100,50.0,78.8,76.9,10.7,0.4,0.0,0.0,0.0,100.0,100.0,1.18905,1.18905,0.0,0.0,,,11.0,11.0,0.0,0.0,,,,40.767767,-73.961881,108.0,12602.0,12.539733791879698,0.0,3.912023005428146,16.407805665744338,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1940,1.0,100,50.0,78.2,98.7,4.7,0.8,0.0,0.0,0.0,100.0,100.0,1.19444,0.0,86.0,1.19444,5140.6,5140.6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,40.886785,-73.904468,208.0,285.0,11.184421397998193,0.0,3.912023005428146,15.318990420697078,2.4849066497880004,2.4849066497880004,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1937,1.0,100,50.0,63.8,88.1,2.8,0.5,0.0,0.0,0.0,90.0,100.0,0.90781,0.0,60.0,0.90781,3004.9,3004.9,10.0,10.0,0.0,0.0,,,,40.746727,-73.92179,402.0,18102.0,11.098818120080674,0.0,3.912023005428146,15.084681069242066,2.302585092994046,2.302585092994046,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1963,1.0,100,50.0,41.1,76.0,3.8,0.0,0.0,0.0,0.0,,,,,,,,,4.0,4.0,0.0,0.0,,,,40.778202,-73.984759,107.0,159.0,11.568360171858329,0.0,3.912023005428146,11.796802808612144,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1927,1.0,90,50.0,82.3,83.5,9.9,0.5,0.0,0.0,0.0,,,,,,,,,6.0,6.0,0.0,0.0,,,,40.754946,-73.992175,104.0,115.0,12.521645868328807,0.0,3.912023005428146,16.396015187047443,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1924,1.0,100,50.0,52.7,52.5,9.4,0.2,0.0,0.0,0.0,100.0,100.0,1.1999,0.0,0.0,0.0,177.4,177.4,4.0,4.0,0.0,0.0,,,,40.63955,-73.982975,312.0,228.0,10.483689974079939,0.0,3.912023005428146,13.461546222718512,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1926,1.0,100,50.0,142.7,91.9,3.3,1.4,0.0,0.0,0.0,100.0,100.0,1.2,0.0,0.0,0.0,,,4.0,4.0,0.0,0.0,,,,40.660919,-73.949042,309.0,804.0,10.158904664400634,0.0,3.912023005428146,15.036753491400548,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1923,1.0,100,50.0,63.2,78.8,4.4,0.5,0.0,0.0,0.0,50.0,100.0,0.92857,0.0,52.0,0.92857,,,19.0,19.0,0.0,0.0,0.0,0.0,0.0,40.846808,-73.894159,206.0,37504.0,10.933106969717286,0.0,3.912023005428146,14.815572312546095,2.9444389791664403,2.9444389791664403,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1963,1.0,100,50.0,101.4,95.4,3.9,0.1,0.0,0.0,0.0,100.0,100.0,1.26263,0.0,65.0,1.26263,4268.4,4268.4,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.756327,-73.831234,407.0,84902.0,10.848948661710063,0.0,3.912023005428146,13.168920574166178,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1920,1.0,100,50.0,137.2,102.2,9.3,0.1,0.0,0.0,0.0,100.0,100.0,1.34909,0.0,50.0,1.34909,2417.0,2417.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,40.740521,-73.981278,106.0,66.0,10.520347464923955,0.0,3.912023005428146,12.346417026950428,2.8903717578961645,2.8903717578961645,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1921,1.0,100,50.0,68.1,73.3,7.6,0.5,0.0,0.0,0.0,,,,,,,1251.5,1251.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.718903,-73.998438,102.0,41.0,11.463157322736107,0.0,3.912023005428146,15.04313149789704,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1928,1.0,100,50.0,65.2,56.4,18.9,,0.0,0.0,0.0,,,,,,,344.9,344.9,7.0,7.0,0.0,0.0,,,,40.749418,-73.884262,403.0,283.0,10.565273056653059,0.0,3.912023005428146,,1.9459101490553132,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1922,1.0,100,50.0,47.6,61.9,2.9,0.4,0.0,0.0,0.0,10.0,90.0,0.35452,0.35452,0.0,0.0,4037.2,4037.2,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.792081,-73.977241,107.0,179.0,12.387410385201395,0.0,3.912023005428146,16.012785289598302,1.9459101490553132,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1900,1.0,100,50.0,39.6,71.5,9.2,0.1,0.0,0.0,0.0,,,,,,,,,6.0,6.0,0.0,0.0,,,,40.746816,-73.98364,105.0,74.0,11.067497368290534,0.0,3.912023005428146,13.15773052124162,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1924,1.0,100,50.0,15.0,42.4,2.9,0.1,0.0,0.0,0.0,90.0,90.0,0.90909,0.0,0.0,0.0,2114.0,2114.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,40.631369,-73.957448,314.0,766.0,10.468801361586188,0.0,3.912023005428146,12.127029438189721,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1960,1.0,100,50.0,27.4,55.5,6.7,0.0,0.0,0.0,0.0,100.0,100.0,1.31814,1.31814,0.0,0.0,,,6.0,6.0,0.0,0.0,,,,40.693903,-73.991129,302.0,9.0,11.427324002674503,0.0,3.912023005428146,13.096840420173242,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,2007,1.0,100,50.0,44.1,79.6,7.2,0.3,0.0,0.0,0.0,,,,,,,1021.1,1021.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.847248,-73.911273,205.0,22701.0,10.72849598180637,0.0,3.912023005428146,13.737517664651747,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1967,1.0,100,50.0,62.1,103.7,3.8,0.5,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,,,,40.660024,-73.987637,307.0,147.0,12.045903893377352,0.0,3.912023005428146,15.93973559305575,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1930,1.0,95,50.0,37.3,64.7,4.8,0.2,0.0,0.0,0.0,100.0,100.0,0.63608,0.63608,0.0,0.0,4057.4,4057.4,11.0,11.0,0.0,0.0,0.0,0.0,0.0,40.77396,-73.956505,108.0,138.0,11.57969586860408,0.0,3.912023005428146,14.62035616711315,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1909,1.0,100,50.0,21.8,67.9,5.5,0.0,0.0,0.0,0.0,100.0,100.0,1.89955,0.0,191.0,1.89955,,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.770452,-73.950341,108.0,13202.0,11.518410395200798,0.0,3.912023005428146,12.776407916818536,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
